index,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity
390,3089,2021-09-17,3240,100,Month 4,-79,-26,794,,Sunny
391,3088,2021-09-16,3239,99,Month 4,-78,-24,795,,Sunny
392,3087,2021-09-15,3238,99,Month 4,-79,-22,796,,Sunny
393,3085,2021-09-14,3237,98,Month 4,-80,-24,798,,Sunny
394,3086,2021-09-13,3236,98,Month 4,-81,-26,799,,Sunny
395,3084,2021-09-12,3235,97,Month 4,-79,-23,800,,Sunny
396,3083,2021-09-10,3234,97,Month 4,-80,-20,801,,Sunny
397,3081,2021-09-09,3233,96,Month 4,-81,-26,804,,Sunny
398,3082,2021-09-08,3232,96,Month 4,-79,-24,804,,Sunny
399,3079,2021-09-07,3231,95,Month 4,-79,-21,805,,Sunny
400,3080,2021-09-06,3230,95,Month 4,-79,-23,806,,Sunny
401,3078,2021-09-05,3229,95,Month 4,-80,-22,807,,Sunny
402,3075,2021-09-04,3228,94,Month 4,-79,-27,809,,Sunny
403,3076,2021-09-03,3227,94,Month 4,-79,-28,808,,Sunny
404,3077,2021-09-02,3226,93,Month 4,-81,-23,812,,Sunny
405,3072,2021-09-01,3225,93,Month 4,-81,-23,812,,Sunny
406,3071,2021-08-31,3224,92,Month 4,-79,-22,813,,Sunny
407,3073,2021-08-30,3223,92,Month 4,-81,-26,815,,Sunny
408,3074,2021-08-29,3222,91,Month 4,-79,-20,817,,Sunny
409,3069,2021-08-28,3221,91,Month 4,-80,-31,817,,Sunny
410,3068,2021-08-27,3220,90,Month 4,-79,-29,819,,Sunny
411,3070,2021-08-26,3219,90,Month 4,-79,-31,821,,Sunny
412,3067,2021-08-25,3218,90,Month 4,-80,-33,821,,Sunny
413,3064,2021-08-24,3217,89,Month 3,-79,-29,822,,Sunny
414,3066,2021-08-23,3216,89,Month 3,-78,-24,824,,Sunny
415,3065,2021-08-22,3215,88,Month 3,-80,-25,826,,Sunny
416,3062,2021-08-21,3214,88,Month 3,-79,-23,826,,Sunny
417,3063,2021-08-20,3213,87,Month 3,-79,-22,828,,Sunny
418,3060,2021-08-19,3212,87,Month 3,-80,-21,829,,Sunny
419,3058,2021-08-18,3211,86,Month 3,-80,-27,830,,Sunny
420,3057,2021-08-17,3210,86,Month 3,-78,-25,832,,Sunny
421,3059,2021-08-16,3209,85,Month 3,-78,-30,835,,Sunny
422,3061,2021-08-15,3208,85,Month 3,-78,-32,834,,Sunny
423,3054,2021-08-14,3207,85,Month 3,-76,-30,835,,Sunny
424,3056,2021-08-13,3206,84,Month 3,-77,-30,836,,Sunny
425,3055,2021-08-12,3205,84,Month 3,-77,-25,837,,Sunny
426,3053,2021-08-11,3204,83,Month 3,-78,-26,838,,Sunny
427,3052,2021-08-10,3203,83,Month 3,-80,-27,840,,Sunny
428,3051,2021-08-09,3202,82,Month 3,-79,-29,841,,Sunny
429,3048,2021-08-08,3201,82,Month 3,-77,-29,842,,Sunny
430,3050,2021-08-07,3200,81,Month 3,-79,-26,843,,Sunny
431,3047,2021-08-06,3199,81,Month 3,-78,-25,845,,Sunny
432,3049,2021-08-05,3198,80,Month 3,-78,-27,845,,Sunny
433,3043,2021-08-03,3197,80,Month 3,-79,-29,846,,Sunny
434,3044,2021-08-02,3196,80,Month 3,-78,-24,847,,Sunny
435,3040,2021-08-01,3195,79,Month 3,-78,-27,848,,Sunny
436,3042,2021-07-31,3194,79,Month 3,-78,-25,848,,Sunny
437,3041,2021-07-30,3193,78,Month 3,-79,-29,850,,Sunny
438,3046,2021-07-29,3192,78,Month 3,-79,-24,851,,Sunny
439,3045,2021-07-28,3191,77,Month 3,-80,-23,853,,Sunny
440,3037,2021-07-27,3190,77,Month 3,-78,-24,853,,Sunny
441,3034,2021-07-26,3189,76,Month 3,-78,-22,854,,Sunny
442,3038,2021-07-25,3188,76,Month 3,-79,-20,855,,Sunny
443,3036,2021-07-24,3187,76,Month 3,-79,-26,856,,Sunny
444,3039,2021-07-23,3186,75,Month 3,-79,-27,857,,Sunny
445,3035,2021-07-22,3185,75,Month 3,-79,-29,859,,Sunny
446,3032,2021-07-20,3183,74,Month 3,-79,-22,859,,Sunny
447,3031,2021-07-19,3182,73,Month 3,-80,-24,859,,Sunny
448,3029,2021-07-18,3181,73,Month 3,-80,-25,860,,Sunny
449,3030,2021-07-17,3180,72,Month 3,-78,-24,860,,Sunny
450,3028,2021-07-16,3179,72,Month 3,-79,-22,862,,Sunny
451,3033,2021-07-15,3178,72,Month 3,-80,-23,862,,Sunny
452,3021,2021-07-14,3177,71,Month 3,-79,-21,861,,Sunny
453,3026,2021-07-13,3176,71,Month 3,-80,-23,862,,Sunny
454,3023,2021-07-12,3175,70,Month 3,-79,-24,863,,Sunny
455,3024,2021-07-11,3174,70,Month 3,-78,-26,863,,Sunny
456,3022,2021-07-10,3173,69,Month 3,-79,-23,864,,Sunny
457,3027,2021-07-09,3172,69,Month 3,-78,-23,864,,Sunny
458,3025,2021-07-08,3171,68,Month 3,-79,-19,865,,Sunny
459,3019,2021-07-07,3170,68,Month 3,-79,-21,866,,Sunny
460,3018,2021-07-06,3169,67,Month 3,-79,-23,865,,Sunny
461,3017,2021-07-05,3168,67,Month 3,-78,-23,864,,Sunny
462,3016,2021-07-04,3167,67,Month 3,-79,-24,867,,Sunny
463,3020,2021-07-03,3166,66,Month 3,-79,-23,867,,Sunny
464,3015,2021-07-02,3165,66,Month 3,-80,-23,867,,Sunny
465,3014,2021-07-01,3164,65,Month 3,-79,-25,867,,Sunny
466,3009,2021-06-30,3163,65,Month 3,-78,-25,868,,Sunny
467,3008,2021-06-29,3162,64,Month 3,-78,-28,868,,Sunny
468,3012,2021-06-27,3161,64,Month 3,-78,-23,870,,Sunny
469,3011,2021-06-26,3160,63,Month 3,-78,-28,869,,Sunny
470,3013,2021-06-25,3159,63,Month 3,-78,-26,869,,Sunny
471,3010,2021-06-24,3158,63,Month 3,-78,-26,870,,Sunny
472,3001,2021-06-23,3157,62,Month 3,-78,-25,869,,Sunny
473,3002,2021-06-22,3156,62,Month 3,-79,-26,870,,Sunny
474,3006,2021-06-21,3155,61,Month 3,-78,-29,872,,Sunny
475,3003,2021-06-20,3154,61,Month 3,-78,-21,872,,Sunny
476,3007,2021-06-19,3153,60,Month 3,-77,-24,873,,Sunny
477,3005,2021-06-18,3152,60,Month 3,-80,-22,872,,Sunny
478,3004,2021-06-17,3151,59,Month 2,-79,-21,873,,Sunny
479,2996,2021-06-16,3150,59,Month 2,-78,-26,873,,Sunny
480,2998,2021-06-15,3149,58,Month 2,-78,-26,873,,Sunny
481,2994,2021-06-14,3148,58,Month 2,-77,-31,873,,Sunny
482,3000,2021-06-13,3147,58,Month 2,-80,-23,872,,Sunny
483,2999,2021-06-12,3146,57,Month 2,-79,-22,872,,Sunny
484,2997,2021-06-11,3145,57,Month 2,-79,-24,873,,Sunny
485,2995,2021-06-10,3144,56,Month 2,-79,-19,873,,Sunny
486,2988,2021-06-09,3143,56,Month 2,-79,-21,874,,Sunny
487,2991,2021-06-08,3142,55,Month 2,-79,-21,874,,Sunny
488,2993,2021-06-07,3141,55,Month 2,-79,-28,874,,Sunny
489,2987,2021-06-06,3140,54,Month 2,-80,-23,873,,Sunny
490,2989,2021-06-05,3139,54,Month 2,-80,-22,873,,Sunny
491,2992,2021-06-04,3138,54,Month 2,-79,-26,874,,Sunny
492,2990,2021-06-03,3137,53,Month 2,-78,-28,873,,Sunny
493,2984,2021-06-02,3136,53,Month 2,-77,-28,873,,Sunny
494,2982,2021-06-01,3135,52,Month 2,-78,-23,872,,Sunny
495,2983,2021-05-31,3134,52,Month 2,-78,-22,872,,Sunny
496,2980,2021-05-30,3133,51,Month 2,-78,-22,872,,Sunny
497,2981,2021-05-29,3132,51,Month 2,-77,-23,871,,Sunny
498,2986,2021-05-28,3131,50,Month 2,-76,-23,872,,Sunny
499,2985,2021-05-27,3130,50,Month 2,-77,-22,872,,Sunny
500,2971,2021-05-19,3123,47,Month 2,-71,-21,863,,Sunny
501,2976,2021-05-18,3122,46,Month 2,-76,-24,868,,Sunny
502,2973,2021-05-17,3121,46,Month 2,-77,-20,867,,Sunny
503,2977,2021-05-16,3120,45,Month 2,-76,-22,867,,Sunny
504,2954,2021-05-15,3119,45,Month 2,-76,-24,867,,Sunny
505,2940,2021-05-14,3118,44,Month 2,-76,-26,866,,Sunny
506,2963,2021-05-13,3117,44,Month 2,-77,-20,865,,Sunny
507,2958,2021-05-12,3116,43,Month 2,-77,-17,865,,Sunny
508,2943,2021-05-11,3115,43,Month 2,-77,-19,864,,Sunny
509,2959,2021-05-10,3114,43,Month 2,-78,-15,864,,Sunny
510,2979,2021-05-09,3113,42,Month 2,-77,-20,864,,Sunny
511,2962,2021-05-08,3112,42,Month 2,-77,-19,864,,Sunny
512,2946,2021-05-07,3111,41,Month 2,-77,-21,863,,Sunny
513,2947,2021-05-06,3110,41,Month 2,-77,-17,862,,Sunny
514,2975,2021-05-05,3109,40,Month 2,-73,-20,861,,Sunny
515,2955,2021-05-04,3108,40,Month 2,-73,-26,861,,Sunny
516,2967,2021-05-03,3107,39,Month 2,-76,-24,861,,Sunny
517,2974,2021-05-02,3106,39,Month 2,-75,-27,861,,Sunny
518,2965,2021-05-01,3105,38,Month 2,-74,-28,861,,Sunny
519,2953,2021-04-30,3104,38,Month 2,-74,-25,860,,Sunny
520,2952,2021-04-29,3103,38,Month 2,-74,-24,860,,Sunny
521,2951,2021-04-28,3102,37,Month 2,-74,-25,860,,Sunny
522,2970,2021-04-27,3101,37,Month 2,-78,-25,860,,Sunny
523,2950,2021-04-26,3100,36,Month 2,-74,-25,860,,Sunny
524,2956,2021-04-25,3099,36,Month 2,-73,-26,859,,Sunny
525,2969,2021-04-24,3098,35,Month 2,-74,-28,859,,Sunny
526,2961,2021-04-23,3097,35,Month 2,-75,-24,858,,Sunny
527,2960,2021-04-22,3096,34,Month 2,-73,-26,857,,Sunny
528,2948,2021-04-21,3095,34,Month 2,-74,-26,857,,Sunny
529,2939,2021-04-20,3094,33,Month 2,-75,-26,857,,Sunny
530,2941,2021-04-19,3093,33,Month 2,-72,-26,857,,Sunny
531,2944,2021-04-18,3092,32,Month 2,-74,-26,855,,Sunny
532,2957,2021-04-17,3091,32,Month 2,-74,-26,854,,Sunny
533,2949,2021-04-16,3090,31,Month 2,-73,-26,853,,Sunny
534,2942,2021-04-15,3089,31,Month 2,-74,-29,854,,Sunny
535,2945,2021-04-13,3088,31,Month 2,-75,-27,855,,Sunny
536,2964,2021-04-12,3087,30,Month 2,-75,-26,853,,Sunny
537,2972,2021-04-11,3086,30,Month 2,-75,-23,852,,Sunny
538,2978,2021-04-10,3085,29,Month 1,-75,-13,853,,Sunny
539,2966,2021-04-09,3084,29,Month 1,-75,-15,852,,Sunny
540,2968,2021-04-08,3083,28,Month 1,-75,-15,852,,Sunny
541,2934,2021-04-07,3082,28,Month 1,-76,-13,850,,Sunny
542,2937,2021-04-06,3081,27,Month 1,-76,-16,850,,Sunny
543,2930,2021-04-05,3080,27,Month 1,-76,-19,850,,Sunny
544,2932,2021-04-04,3079,26,Month 1,-74,-12,849,,Sunny
545,2935,2021-04-03,3078,26,Month 1,-73,-11,849,,Sunny
546,2933,2021-04-02,3077,25,Month 1,-74,-12,848,,Sunny
547,2931,2021-04-01,3076,25,Month 1,-73,-12,847,,Sunny
548,2936,2021-03-31,3075,24,Month 1,-74,-15,846,,Sunny
549,2938,2021-03-30,3074,24,Month 1,-74,-15,845,,Sunny
550,2925,2021-03-29,3073,23,Month 1,-73,-20,846,,Sunny
551,2926,2021-03-28,3072,23,Month 1,-74,-17,844,,Sunny
552,2929,2021-03-27,3071,22,Month 1,-74,-16,843,,Sunny
553,2924,2021-03-26,3070,22,Month 1,-74,-15,843,,Sunny
554,2923,2021-03-25,3069,21,Month 1,-74,-12,843,,Sunny
555,2928,2021-03-24,3068,21,Month 1,-74,-18,845,,Sunny
556,2927,2021-03-23,3067,21,Month 1,-74,-10,840,,Sunny
557,2918,2021-03-22,3066,20,Month 1,-74,-13,839,,Sunny
558,2919,2021-03-21,3065,20,Month 1,-77,-13,841,,Sunny
559,2921,2021-03-20,3064,19,Month 1,-74,-13,840,,Sunny
560,2922,2021-03-19,3063,19,Month 1,-74,-15,839,,Sunny
561,2920,2021-03-18,3062,18,Month 1,-73,-15,838,,Sunny
562,2917,2021-03-17,3061,18,Month 1,-74,-13,837,,Sunny
563,2916,2021-03-16,3060,17,Month 1,-73,-14,839,,Sunny
564,2915,2021-03-15,3059,17,Month 1,-77,-16,836,,Sunny
565,2912,2021-03-14,3058,16,Month 1,-73,-15,837,,Sunny
566,2914,2021-03-13,3057,16,Month 1,-73,-13,836,,Sunny
567,2911,2021-03-12,3056,15,Month 1,-74,-14,834,,Sunny
568,2913,2021-03-11,3055,15,Month 1,-73,-12,832,,Sunny
569,2905,2021-03-10,3054,14,Month 1,-73,-13,832,,Sunny
570,2907,2021-03-09,3053,14,Month 1,-73,-12,834,,Sunny
571,2906,2021-03-07,3052,13,Month 1,-74,-14,834,,Sunny
572,2908,2021-03-06,3051,13,Month 1,-74,-11,833,,Sunny
573,2909,2021-03-05,3050,12,Month 1,-73,-11,833,,Sunny
574,2910,2021-03-04,3049,12,Month 1,-73,-9,832,,Sunny
575,2903,2021-03-03,3048,11,Month 1,-73,-14,830,,Sunny
576,2899,2021-03-02,3047,11,Month 1,-72,-15,830,,Sunny
577,2900,2021-03-01,3046,10,Month 1,-73,-11,830,,Sunny
578,2902,2021-02-28,3045,10,Month 1,-74,-10,830,,Sunny
579,2898,2021-02-27,3044,9,Month 1,-74,-6,829,,Sunny
580,2901,2021-02-26,3043,9,Month 1,-74,-14,828,,Sunny
581,2904,2021-02-25,3042,8,Month 1,-73,-17,827,,Sunny
582,2896,2021-02-24,3041,8,Month 1,-73,-13,828,,Sunny
583,2897,2021-02-23,3040,7,Month 1,-74,-22,828,,Sunny
584,2895,2021-02-22,3039,7,Month 1,-72,-20,827,,Sunny
585,2894,2021-02-21,3038,6,Month 1,-74,-10,825,,Sunny
586,2893,2021-02-20,3037,6,Month 1,-74,-9,825,,Sunny
587,2892,2021-02-19,3036,5,Month 1,-73,-15,824,,Sunny
588,2891,2021-02-18,3035,5,Month 1,-74,-8,824,,Sunny
589,2890,2021-02-17,3034,4,Month 1,-74,-18,825,,Sunny
590,2889,2021-02-16,3033,4,Month 1,-73,-16,823,,Sunny
591,2888,2021-02-15,3032,3,Month 1,-74,-7,822,,Sunny
592,2885,2021-02-14,3031,3,Month 1,-74,-13,821,,Sunny
593,2886,2021-02-13,3030,2,Month 1,-74,-20,821,,Sunny
594,2887,2021-02-12,3029,2,Month 1,-73,-19,821,,Sunny
595,2883,2021-02-11,3028,1,Month 1,-73,-18,821,,Sunny
596,2882,2021-02-10,3027,1,Month 1,-74,-17,820,,Sunny
597,2884,2021-02-09,3026,0,Month 1,-74,-7,820,,Sunny
598,2881,2021-02-08,3025,0,Month 1,-74,-6,820,,Sunny
599,2879,2021-02-06,3023,359,Month 12,-74,-15,818,,Sunny
600,2880,2021-02-05,3022,358,Month 12,-73,-2,818,,Sunny
601,2878,2021-02-04,3021,358,Month 12,-74,-6,819,,Sunny
602,2876,2021-02-03,3020,357,Month 12,-74,-7,817,,Sunny
603,2877,2021-02-02,3019,357,Month 12,-73,-6,816,,Sunny
604,2875,2021-02-01,3018,356,Month 12,-72,-19,817,,Sunny
605,2874,2021-01-31,3017,356,Month 12,-73,-17,817,,Sunny
606,2873,2021-01-30,3016,355,Month 12,-73,-9,815,,Sunny
607,2872,2021-01-28,3015,354,Month 12,-73,-14,816,,Sunny
608,2871,2021-01-27,3014,354,Month 12,-73,-9,814,,Sunny
609,2870,2021-01-26,3013,353,Month 12,-73,-10,813,,Sunny
610,2868,2021-01-25,3012,353,Month 12,-74,-12,812,,Sunny
611,2869,2021-01-24,3011,352,Month 12,-73,-18,817,,Sunny
612,2866,2021-01-23,3010,352,Month 12,-73,-16,817,,Sunny
613,2865,2021-01-22,3009,351,Month 12,-77,-15,815,,Sunny
614,2867,2021-01-21,3008,351,Month 12,-73,-3,814,,Sunny
615,2864,2021-01-20,3007,350,Month 12,-73,-3,814,,Sunny
616,2863,2021-01-19,3006,350,Month 12,-73,-14,814,,Sunny
617,2862,2021-01-18,3005,349,Month 12,-73,-10,813,,Sunny
618,2861,2021-01-17,3004,349,Month 12,-73,-17,813,,Sunny
619,2858,2021-01-16,3003,348,Month 12,-73,-16,815,,Sunny
620,2859,2021-01-15,3002,348,Month 12,-73,-14,815,,Sunny
621,2860,2021-01-14,3001,347,Month 12,-74,-13,813,,Sunny
622,2857,2021-01-13,3000,347,Month 12,-73,-16,812,,Sunny
623,2856,2021-01-12,2999,346,Month 12,-73,-18,813,,Sunny
624,2855,2021-01-11,2998,345,Month 12,-72,-17,812,,Sunny
625,2854,2021-01-10,2997,345,Month 12,-72,-18,811,,Sunny
626,2848,2021-01-09,2996,344,Month 12,-72,-18,812,,Sunny
627,2853,2021-01-08,2995,344,Month 12,-74,-5,814,,Sunny
628,2849,2021-01-07,2994,343,Month 12,-75,-6,814,,Sunny
629,2852,2021-01-06,2993,343,Month 12,-74,-11,813,,Sunny
630,2850,2021-01-05,2992,342,Month 12,-72,-10,815,,Sunny
631,2851,2021-01-04,2991,342,Month 12,-100,-4,813,,Sunny
632,2839,2021-01-03,2990,341,Month 12,-73,-5,811,,Sunny
633,2838,2021-01-02,2989,341,Month 12,-73,-3,814,,Sunny
634,2841,2021-01-01,2988,340,Month 12,-72,-10,813,,Sunny
635,2842,2020-12-31,2987,340,Month 12,-74,-13,812,,Sunny
636,2844,2020-12-30,2986,339,Month 12,-73,-11,813,,Sunny
637,2836,2020-12-29,2985,338,Month 12,-72,-7,814,,Sunny
638,2846,2020-12-28,2984,338,Month 12,-73,-8,814,,Sunny
639,2843,2020-12-27,2983,337,Month 12,-73,-4,814,,Sunny
640,2837,2020-12-26,2982,337,Month 12,-73,-6,814,,Sunny
641,2845,2020-12-25,2981,336,Month 12,-72,-5,817,,Sunny
642,2840,2020-12-24,2980,336,Month 12,-74,-10,816,,Sunny
643,2847,2020-12-22,2979,335,Month 12,-71,-6,818,,Sunny
644,2833,2020-12-21,2978,335,Month 12,-72,-1,815,,Sunny
645,2834,2020-12-20,2977,334,Month 12,-72,-4,816,,Sunny
646,2835,2020-12-19,2976,333,Month 12,-72,-10,816,,Sunny
647,2832,2020-12-18,2975,333,Month 12,-73,-7,815,,Sunny
648,2831,2020-12-17,2974,332,Month 12,-72,-15,818,,Sunny
649,2829,2020-12-16,2973,332,Month 12,-72,-6,817,,Sunny
650,2828,2020-12-15,2972,331,Month 12,-69,-5,818,,Sunny
651,2827,2020-12-14,2971,331,Month 12,-70,-7,815,,Sunny
652,2830,2020-12-13,2970,330,Month 12,-72,-10,815,,Sunny
653,2825,2020-12-12,2969,329,Month 11,-71,-10,817,,Sunny
654,2824,2020-12-11,2968,329,Month 11,-71,-10,815,,Sunny
655,2826,2020-12-10,2967,328,Month 11,-56,-7,793,,Sunny
656,2823,2020-12-08,2965,327,Month 11,-69,-54,843,,Sunny
657,2820,2020-12-07,2964,327,Month 11,-69,-6,818,,Sunny
658,2819,2020-12-06,2963,326,Month 11,-70,-9,813,,Sunny
659,2821,2020-12-05,2962,326,Month 11,-69,-11,818,,Sunny
660,2822,2020-12-04,2961,325,Month 11,-69,-9,817,,Sunny
661,2818,2020-12-03,2960,324,Month 11,-69,-10,819,,Sunny
662,2817,2020-12-02,2959,324,Month 11,-69,-6,818,,Sunny
663,2816,2020-12-01,2958,323,Month 11,-74,-2,819,,Sunny
664,2814,2020-11-30,2957,323,Month 11,-70,-12,819,,Sunny
665,2815,2020-11-29,2956,322,Month 11,-70,-5,819,,Sunny
666,2810,2020-11-28,2955,321,Month 11,-69,-3,821,,Sunny
667,2809,2020-11-27,2954,321,Month 11,-69,-5,821,,Sunny
668,2811,2020-11-26,2953,320,Month 11,-69,-8,823,,Sunny
669,2813,2020-11-25,2952,320,Month 11,-68,-4,824,,Sunny
670,2808,2020-11-24,2951,319,Month 11,-68,-8,827,,Sunny
671,2812,2020-11-23,2950,319,Month 11,-69,-7,828,,Sunny
672,2807,2020-11-22,2949,318,Month 11,-69,-3,827,,Sunny
673,2805,2020-11-21,2948,317,Month 11,-69,-2,826,,Sunny
674,2806,2020-11-20,2947,317,Month 11,-70,-3,826,,Sunny
675,2804,2020-11-19,2946,316,Month 11,-71,-3,830,,Sunny
676,2803,2020-11-18,2945,316,Month 11,-69,-2,834,,Sunny
677,2802,2020-11-17,2944,315,Month 11,-70,-3,832,,Sunny
678,2800,2020-11-15,2943,314,Month 11,-70,-6,829,,Sunny
679,2801,2020-11-14,2942,314,Month 11,-69,-6,832,,Sunny
680,2798,2020-11-13,2941,313,Month 11,-71,-10,828,,Sunny
681,2799,2020-11-12,2940,313,Month 11,-70,-4,834,,Sunny
682,2796,2020-11-11,2939,312,Month 11,-71,-9,835,,Sunny
683,2797,2020-11-10,2938,311,Month 11,-70,-14,836,,Sunny
684,2795,2020-11-09,2937,311,Month 11,-69,-14,837,,Sunny
685,2794,2020-11-08,2936,310,Month 11,-70,-13,835,,Sunny
686,2793,2020-11-07,2935,310,Month 11,,,837,,Sunny
687,2792,2020-11-06,2934,309,Month 11,-70,1,834,,Sunny
688,2791,2020-11-05,2933,308,Month 11,-69,-6,840,,Sunny
689,2790,2020-11-04,2932,308,Month 11,-69,-3,839,,Sunny
690,2789,2020-11-03,2931,307,Month 11,-69,-3,845,,Sunny
691,2786,2020-11-02,2930,307,Month 11,-70,0,839,,Sunny
692,2784,2020-11-01,2929,306,Month 11,-70,-3,838,,Sunny
693,2785,2020-10-31,2928,305,Month 11,-71,-3,840,,Sunny
694,2787,2020-10-30,2927,305,Month 11,-71,-3,841,,Sunny
695,2788,2020-10-29,2926,304,Month 11,-70,-4,846,,Sunny
696,2783,2020-10-28,2925,304,Month 11,-69,-2,844,,Sunny
697,2782,2020-10-27,2924,303,Month 11,-69,-4,847,,Sunny
698,2781,2020-10-26,2923,302,Month 11,-70,2,843,,Sunny
699,2780,2020-10-25,2922,302,Month 11,-70,3,844,,Sunny
700,2777,2020-10-24,2921,301,Month 11,-70,-1,845,,Sunny
701,2778,2020-10-23,2920,301,Month 11,-70,-2,845,,Sunny
702,2779,2020-10-22,2919,300,Month 11,-70,0,851,,Sunny
703,2775,2020-10-21,2918,299,Month 10,-70,-2,852,,Sunny
704,2776,2020-10-20,2917,299,Month 10,-71,-1,851,,Sunny
705,2774,2020-10-19,2916,298,Month 10,-69,-2,848,,Sunny
706,2773,2020-10-18,2915,298,Month 10,-70,-1,849,,Sunny
707,2771,2020-10-17,2914,297,Month 10,-71,-1,850,,Sunny
708,2772,2020-10-16,2913,296,Month 10,-70,-2,849,,Sunny
709,2770,2020-10-15,2912,296,Month 10,-69,1,853,,Sunny
710,2769,2020-10-14,2911,295,Month 10,-70,1,854,,Sunny
711,2768,2020-10-13,2910,294,Month 10,-70,-1,854,,Sunny
712,2764,2020-10-12,2909,294,Month 10,-70,-1,853,,Sunny
713,2766,2020-10-11,2908,293,Month 10,-70,-1,854,,Sunny
714,2765,2020-10-10,2907,293,Month 10,-70,-2,854,,Sunny
715,2763,2020-10-08,2906,292,Month 10,-71,2,855,,Sunny
716,2767,2020-10-07,2905,291,Month 10,-70,-1,859,,Sunny
717,2762,2020-10-06,2904,291,Month 10,-70,-2,860,,Sunny
718,2760,2020-10-05,2903,290,Month 10,-70,0,859,,Sunny
719,2761,2020-10-04,2902,289,Month 10,-69,-7,856,,Sunny
720,2757,2020-10-03,2901,289,Month 10,-70,2,860,,Sunny
721,2758,2020-10-02,2900,288,Month 10,-69,0,861,,Sunny
722,2759,2020-10-01,2899,288,Month 10,-71,-3,866,,Sunny
723,2756,2020-09-30,2898,287,Month 10,-70,-3,869,,Sunny
724,2754,2020-09-29,2897,286,Month 10,-68,-1,867,,Sunny
725,2753,2020-09-28,2896,286,Month 10,-70,-4,866,,Sunny
726,2755,2020-09-27,2895,285,Month 10,-69,-2,865,,Sunny
727,2752,2020-09-26,2894,284,Month 10,-70,-1,867,,Sunny
728,2750,2020-09-25,2893,284,Month 10,-72,0,869,,Sunny
729,2751,2020-09-24,2892,283,Month 10,-70,-1,871,,Sunny
730,2749,2020-09-23,2891,282,Month 10,-70,-3,872,,Sunny
731,2748,2020-09-22,2890,282,Month 10,-71,0,871,,Sunny
732,2747,2020-09-21,2889,281,Month 10,-71,3,870,,Sunny
733,2746,2020-09-20,2888,281,Month 10,-70,4,870,,Sunny
734,2745,2020-09-19,2887,280,Month 10,-70,0,872,,Sunny
735,2744,2020-09-18,2886,279,Month 10,-71,-1,870,,Sunny
736,2743,2020-09-17,2885,279,Month 10,-69,-3,873,,Sunny
737,2742,2020-09-16,2884,278,Month 10,-69,-6,873,,Sunny
738,2741,2020-09-15,2883,277,Month 10,-67,-1,872,,Sunny
739,2740,2020-09-14,2882,277,Month 10,-69,2,873,,Sunny
740,2739,2020-09-13,2881,276,Month 10,-68,3,874,,Sunny
741,2738,2020-09-12,2880,275,Month 10,-71,-2,876,,Sunny
742,2737,2020-09-11,2879,275,Month 10,-69,2,877,,Sunny
743,2736,2020-09-10,2878,274,Month 10,-69,-4,879,,Sunny
744,2735,2020-09-09,2877,274,Month 10,-69,-1,881,,Sunny
745,2733,2020-09-08,2876,273,Month 10,-69,-1,881,,Sunny
746,2734,2020-09-07,2875,272,Month 10,-69,-2,881,,Sunny
747,2732,2020-09-06,2874,272,Month 10,-70,0,882,,Sunny
748,2730,2020-09-05,2873,271,Month 10,-70,-2,884,,Sunny
749,2731,2020-09-04,2872,270,Month 10,-70,-1,884,,Sunny
750,2729,2020-09-03,2871,270,Month 10,-69,0,885,,Sunny
751,2728,2020-09-01,2870,269,Month 9,-69,1,888,,Sunny
752,2727,2020-08-31,2869,268,Month 9,-70,-2,887,,Sunny
753,2726,2020-08-30,2868,268,Month 9,-69,0,887,,Sunny
754,2722,2020-08-29,2867,267,Month 9,-69,-3,889,,Sunny
755,2724,2020-08-28,2866,266,Month 9,-69,-1,888,,Sunny
756,2723,2020-08-27,2865,266,Month 9,-68,1,887,,Sunny
757,2725,2020-08-26,2864,265,Month 9,-68,-3,885,,Sunny
758,2721,2020-08-25,2863,264,Month 9,-68,0,883,,Sunny
759,2720,2020-08-24,2862,264,Month 9,-67,-3,884,,Sunny
760,2719,2020-08-23,2861,263,Month 9,-67,2,885,,Sunny
761,2717,2020-08-22,2860,263,Month 9,-68,-1,884,,Sunny
762,2718,2020-08-21,2859,262,Month 9,-67,0,886,,Sunny
763,2716,2020-08-20,2858,261,Month 9,-68,-1,886,,Sunny
764,2715,2020-08-19,2857,261,Month 9,-67,1,888,,Sunny
765,2713,2020-08-18,2856,260,Month 9,-67,-2,889,,Sunny
766,2714,2020-08-17,2855,259,Month 9,-69,-3,890,,Sunny
767,2710,2020-08-16,2854,259,Month 9,-69,-1,894,,Sunny
768,2712,2020-08-15,2853,258,Month 9,-68,0,894,,Sunny
769,2711,2020-08-14,2852,257,Month 9,-69,0,894,,Sunny
770,2708,2020-08-13,2851,257,Month 9,-68,-1,894,,Sunny
771,2707,2020-08-12,2850,256,Month 9,-68,-4,896,,Sunny
772,2709,2020-08-11,2849,255,Month 9,-74,4,894,,Sunny
773,2706,2020-08-10,2848,255,Month 9,-69,-2,893,,Sunny
774,2705,2020-08-09,2847,254,Month 9,-68,3,895,,Sunny
775,2702,2020-08-08,2846,253,Month 9,-67,0,894,,Sunny
776,2703,2020-08-07,2845,253,Month 9,-68,-1,892,,Sunny
777,2704,2020-08-06,2844,252,Month 9,-99,-1,889,,Sunny
